,Sim_Type,Nsubs,Iteration,Station,Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
129,AbsBound,20f2s,5,s8,zone3,0.0003782467542044956,0.0004353896116617711,0.0004662337681710611,0.0005233766258232358,0.0005805194835351758,0.0006376623413061354,0.0006730519550885965,0.000758766242733722,0.0008444805306123407,0.0009279220894910689,0.0010159091070715233,0.0011016233956517069,0.0011587662548346756,0.0012159091141221588,0.001273051973512964,0.0012993506721316545,0.0013016234032475996,0.0013016234032475996,0.0013016234032475996,0.001273051973512964
130,AbsBound,20f2s,1,s9,zone3,0.0002925324681022119,0.00034967532549269045,0.0003827922094078646,0.0004113636382335804,0.00046850649594010576,0.0005256493537210965,0.0005827922115766948,0.0006113636405321833,0.0006399350695061549,0.0007256493565391467,0.0008685065019658966,0.0009542207894443619,0.0010399350770901989,0.0010970779356134328,0.0011519480639160396,0.001154220794210468,0.001154220794210468,0.0011805194930911698,0.001154220794210468,0.0011256493649025499
131,AbsBound,20f2s,2,s9,zone3,0.00023311688335876955,0.00023538961075608635,0.00026396103942350293,0.00026396103942350293,0.00031655844178451705,0.00032110389679178714,0.00032110389679178714,0.00034967532549269045,0.00034967532549269045,0.0003782467542044956,0.0004353896116617711,0.0004925324691633119,0.0005496753267097047,0.000578246755499654,0.0006068181843006476,0.0006353896131127033,0.0006639610419358387,0.0006639610419358387,0.0006639610419358387,0.0006353896131127033
132,AbsBound,20f2s,3,s9,zone3,0.00028798701317404456,0.00028798701317404456,0.00031655844178451705,0.00031655844178451705,0.0003451298703988965,0.00034967532549269045,0.0003782467542044956,0.0003782467542044956,0.0003782467542044956,0.0004068181829276646,0.0004353896116617711,0.00046396104040683287,0.0004902597413419143,0.0004925324691633119,0.0005211038979307819,0.0005496753267097047,0.000578246755499654,0.0006045454561942946,0.0006045454561942946,0.0005759740274701058
133,AbsBound,20f2s,4,s9,zone3,0.0002662337668558244,0.0002970779230424674,0.000325649351812326,0.0003827922094078646,0.0004399350670776548,0.000497077924821395,0.0005542207826396717,0.0005827922115766948,0.0006113636405321833,0.0006399350695061549,0.0006970779275096189,0.0007256493565391467,0.0007542207855876727,0.0007827922146543266,0.0008113636437395701,0.0008376623439717661,0.0008662337729834517,0.0008662337729834517,0.0008662337729834517,0.0008376623439717661
134,AbsBound,20f2s,5,s9,zone3,0.0003827922094078646,0.0004399350670776548,0.00046850649594010576,0.0005256493537210965,0.0005827922115766948,0.0006685064984986275,0.0007256493565391467,0.0007827922146543266,0.0008136363725125271,0.0008422078017237526,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008970779311070149,0.0009211039018455744,0.0009542207894443619,0.0009542207894443619,0.0009256493602663495
135,AbsBound,20f4s,1,s1,zone1,0.002891234047847324,0.0034100653792589956,0.003495779687715489,0.0038386369272179416,0.004247728124203454,0.004689936396998785,0.005206495210437488,0.005718508478646008,0.0062282489371779165,0.006711690748816739,0.007252275456765491,0.00768084721870653,0.007942536026201031,0.00811851050742478,0.008289939250816017,0.008454549328266291,0.008619159370175421,0.008733445178851568,0.008786042278055455,0.008645457925042647
136,AbsBound,20f4s,2,s1,zone1,0.0033324677332809732,0.0038753249471004565,0.003963312007950475,0.004339286182308547,0.00468668895656439,0.0049438318866498404,0.0050866890717187465,0.005110714935505301,0.005159741459212803,0.005432793998497693,0.006030521608432172,0.006669482328035885,0.007326625560338295,0.007869483039758858,0.008324353314224492,0.008638639234020432,0.008838639368773661,0.00895292516144895,0.008924353713185269,0.008752925024929512
137,AbsBound,20f4s,3,s1,zone1,0.007358123773474038,0.008822088371097143,0.009624363306013559,0.01101982128016658,0.012674696280721832,0.014276975127211511,0.015819838468856647,0.017160428129979064,0.018303290595570513,0.019331867109016344,0.02044843232410944,0.021305579964847363,0.02187701183480249,0.022248442597232715,0.02259130179539142,0.022765005311237395,0.022822148522542777,0.02284844621469934,0.022762731406293157,0.02241987219237122
138,AbsBound,20f4s,4,s1,zone1,0.0017496753454668773,0.0019211039211780544,0.0018685065329394571,0.0019941559335044123,0.0022250001223751204,0.002370130021571878,0.0024272728861488473,0.0023941559731917657,0.002255844292952774,0.0022363638152728287,0.0026386366286994434,0.003014610776420318,0.003300325139513304,0.0035288966350641173,0.003791883409400116,0.0041347406077028815,0.004391883509585825,0.004506169244624555,0.004506169244624555,0.004449026377038314
139,AbsBound,20f4s,5,s1,zone1,0.005364287139653478,0.006337989095469145,0.006599677778126926,0.007292211146624676,0.008094484802724504,0.00884188858105541,0.009508124014210107,0.010053254955136082,0.010457801574994615,0.010845141785701312,0.011512673401790172,0.012198389049891602,0.012684104348476173,0.01305780683592746,0.013400664759673444,0.01365780821580771,0.013800665696372979,0.013833783517012775,0.013829237192909107,0.013600665224568615
140,AbsBound,20f4s,1,s2,zone1,0.0015587662720270173,0.0017873377127083732,0.0018707792681565238,0.002015909155051611,0.002215909168466218,0.0023873377524056758,0.0024753247859101812,0.0025610390794451716,0.002589610510682813,0.002589610510682813,0.00267987029170654,0.0029633118666876506,0.0032753248692916534,0.003539286025237313,0.003767857495420845,0.003939286099772878,0.004053571836823885,0.00411071470559452,0.00411071470559452,0.004053571836823885
141,AbsBound,20f4s,2,s2,zone1,0.001649026028957712,0.0019347403354968728,0.002046753322243732,0.002249026076546696,0.002506168958593043,0.0027061689798325243,0.002906169002708492,0.003058117156758909,0.0032009743259093617,0.0033152600620981495,0.0035438315367914077,0.0037152601448371993,0.0038295458844989903,0.003915260189752083,0.004000974495439027,0.004058117366138147,0.00411071470559452,0.004167857574527977,0.004167857574527977,0.004106169174327462
142,AbsBound,20f4s,3,s2,zone1,0.0012707792425640577,0.0015279221094729731,0.001596428634145374,0.0017964286509847896,0.0020272728378511046,0.0022821429859209664,0.002539285873898067,0.002776948311610846,0.003005519784974612,0.003205519827090093,0.003434091307133417,0.003634091355093137,0.0037483770980087498,0.003834091405779914,0.003919805714052236,0.003972403060161916,0.004000974495439027,0.004029545930764432,0.004029545930764432,0.003972403060161916
143,AbsBound,20f4s,4,s2,zone1,0.0007292207718337735,0.0008662337729834517,0.0008730519599572823,0.0009873376775965306,0.0011301948252300802,0.001273051973512964,0.0014136363906243812,0.0015279221094729731,0.0016136363988432858,0.001701623422258074,0.0017873377127083732,0.001958766294309942,0.002075324752947204,0.0021610390452349026,0.002249026076546696,0.002334740370261662,0.002363311801566457,0.0023918832329051817,0.0024204546642769644,0.0023918832329051817
144,AbsBound,20f4s,5,s2,zone1,0.001892532491864709,0.0021782467854957535,0.0022399351216607953,0.002413636442628349,0.0025873377681833757,0.0027016234920565797,0.002756493609593945,0.002734740411571674,0.0026775975481266095,0.0027860392910221406,0.003300325139513304,0.0037003252596879777,0.004014611078090292,0.004238637051451252,0.004357468344258241,0.004440909890272806,0.004524351433473518,0.004543831774872156,0.004550650097665154,0.004438637118204691
145,AbsBound,20f4s,1,s3,zone1,0.0013061688655194093,0.0015941559010901104,0.0017084416238950636,0.0019438312787713682,0.002196428690662999,0.0024295456268223353,0.0026250001706251123,0.002772402822075421,0.002972402855847127,0.0032009743259093617,0.003486688667828727,0.0037152601448371993,0.00388441599303597,0.003998701731807508,0.004112987471291515,0.004198701776371843,0.00425357187823446,0.004258117415105249,0.004229545979393446,0.004172403108115473
146,AbsBound,20f4s,2,s3,zone1,0.0008285714285712029,0.0009451298721549574,0.0009827922186410698,0.0010970779356134328,0.001211363652882333,0.0013256493704480025,0.0013827922293420856,0.0015038961445208126,0.0016753247258019053,0.0018204546124803828,0.0019918831972051375,0.0021347403520607672,0.002249026076546696,0.0023061689389898927,0.0023610390616127705,0.0023873377524056758,0.002413636442628349,0.00241590918315307,0.00241590918315307,0.00241590918315307
147,AbsBound,20f4s,3,s3,zone1,0.0011714285714287498,0.0012902597478000927,0.0012902597478000927,0.0013782467661339938,0.001492532482651676,0.0015827922360563543,0.0016399350952843285,0.0016685065249265323,0.0016970779545869778,0.0018353896332722033,0.001987337724667852,0.00210162344635904,0.002213636430045836,0.0023519481020412548,0.0025519481109409514,0.0026970780043913847,0.0028399351562188387,0.002925649447537549,0.002925649447537549,0.0028685065866397687
148,AbsBound,20f4s,4,s3,zone1,0.001523376644347736,0.0017233766502341142,0.0017805195091927977,0.0019256493925386175,0.00210162344635904,0.0022467533377904286,0.002334740370261662,0.0024490260956822655,0.0025678573060993895,0.0026535716029491,0.0027987015102394126,0.002855844376152353,0.002879870316874768,0.003073052097513969,0.0032730521176555986,0.0034512989702310164,0.0035918833792771324,0.003651299002412426,0.0036775976777009872,0.003622727569132583
149,AbsBound,20f4s,5,s3,zone1,0.0017129870917400797,0.0020558442695831716,0.0022295455994660596,0.002517532666646729,0.002862662613704855,0.003207792577729676,0.003484415912946368,0.0037415588205736037,0.003939286099772878,0.004084416036353589,0.004282143312885109,0.004512987565095404,0.0046821434022779485,0.004791883584558774,0.004855844795302079,0.004915260449780699,0.0049438318866498404,0.0049461046694950096,0.0049438318866498404,0.004858117576187146
150,AbsBound,20f4s,1,s4,zone2,0.0012993506721316545,0.0015038961445208126,0.001596428634145374,0.0017964286509847896,0.0020798702271111326,0.002310714417755168,0.002539285873898067,0.0027392859001657585,0.0028821430630101273,0.0030227274788224984,0.003220454756247945,0.003391883350790929,0.0035061690811543835,0.0035633119465360136,0.0036204548120519543,0.003649026244859605,0.0036775976777009872,0.0036775976777009872,0.0036775976777009872,0.003649026244859605
151,AbsBound,20f4s,2,s4,zone2,0.0015211039118087355,0.0017827922436797123,0.0018707792681565238,0.002099350709059505,0.0023038961996423367,0.002506168958593043,0.0026490261164543575,0.002772402822075421,0.002858117121973949,0.0029438314223063223,0.0030318184712193074,0.0030626626538723433,0.0031724028919828296,0.003391883350790929,0.0036581172752955292,0.00388441599303597,0.004027273166611599,0.004112987471291515,0.004112987471291515,0.004055844601460288
152,AbsBound,20f4s,3,s4,zone2,0.0010902597456402979,0.0012331168900030656,0.0012353896207378972,0.0012925324788629305,0.0013519480684521996,0.0013805194977309088,0.001444480552309812,0.0015827922360563543,0.0017542208139635508,0.0019256493925386175,0.002127922139272627,0.0023564935817789907,0.0025827922832633325,0.0027279221788908217,0.002873052078645325,0.003013636486921765,0.0031016235288849853,0.003127922210757585,0.0031564936417720077,0.0031256494612650065
153,AbsBound,20f4s,4,s4,zone2,0.001709740246417513,0.002022727364669353,0.0021392858273620516,0.0023964287135026384,0.002686688522610758,0.002948376916299499,0.003205519827090093,0.0034603899878867294,0.0036980525013189324,0.004012338314212199,0.004381494241674156,0.004691234511043168,0.00492435157890178,0.005119806082459946,0.005262663275715074,0.005374676238370301,0.005431819115103865,0.005460390553548195,0.005458117758542242,0.005374676238370301
154,AbsBound,20f4s,5,s4,zone2,0.0017737013058423227,0.0019428571428571526,0.001958766294309942,0.0021301948768468076,0.002273052029675413,0.0023016234603190256,0.00242500014549999,0.0026250001706251123,0.0028250001977497947,0.0029918832987275074,0.00316785739176016,0.0033198055666662997,0.003719805662196381,0.00406266289561877,0.00434383172252853,0.004543831774872156,0.004684416179397194,0.0047129876152703105,0.004739286272844335,0.004653571967056083
155,AbsBound,20f4s,1,s5,zone2,0.0007519480570261251,0.0008662337729834517,0.0008948052020100692,0.0009805194891783584,0.0010662337764803383,0.0011496753336335114,0.001211363652882333,0.0012948052099391212,0.0013542207998857958,0.001411363658817333,0.001497077947353443,0.0015542208064701056,0.0016685065249265323,0.0018113636734141839,0.0018993506981911372,0.0019850649884297945,0.0020422078487003052,0.0020422078487003052,0.0020730520158976323,0.0020444805854616804
156,AbsBound,20f4s,2,s5,zone2,0.0010925324756200486,0.0012685065116278353,0.0012970779410286881,0.0014399350883106676,0.0015564935392407438,0.0016422078286776475,0.0016730519921599493,0.0016707792585348327,0.0016399350952843285,0.0015827922360563543,0.0016775974594616125,0.0018970779627294043,0.0020730520158976323,0.0022113636916478783,0.0023016234603190256,0.0023587663216839186,0.0024444806139265612,0.0025016234755514555,0.0025016234755514555,0.0024444806139265612
157,AbsBound,20f4s,3,s5,zone2,0.0008353896151087649,0.0009496753307800382,0.0009782467597257763,0.0010970779356134328,0.0012444805438046375,0.0013873376926068735,0.0015301948420588123,0.0016730519921599493,0.0017873377127083732,0.0019016234336720473,0.0020444805854616804,0.0021301948768468076,0.0021873377379001578,0.002244480599057816,0.0023016234603190256,0.0023301948909886703,0.0023587663216839186,0.0023873377524056758,0.0023873377524056758,0.0023587663216839186
158,AbsBound,20f4s,4,s5,zone2,0.0007120129858569273,0.0007977272712767806,0.000802272728731326,0.0008594155860897152,0.0008925324729223674,0.0009496753307800382,0.0009805194891783584,0.0009827922186410698,0.0009827922186410698,0.0009827922186410698,0.0010730519660986499,0.0012136363834961991,0.0013542207998857958,0.001497077947353443,0.0016113636656612377,0.0017256493842656823,0.0018068182039925652,0.0018399351031674264,0.0018685065329394571,0.0018639610625632084
159,AbsBound,20f4s,5,s5,zone2,0.0011737013018261438,0.0013737013029828545,0.0013496753370325699,0.0014399350883106676,0.0015542208064701056,0.0016685065249265323,0.0018295455518439316,0.00208668843851579,0.002286688464183773,0.002486688492215193,0.002686688522610758,0.002827272943173446,0.002886688555369749,0.002965584613931986,0.0030490261629074096,0.0031896105735304873,0.00330389630127139,0.0033873378440222334,0.0034467534616154038,0.003415909275679084
160,AbsBound,20f4s,1,s6,zone2,0.0008159091012934453,0.0009873376775965306,0.001044480536572224,0.0011873376844655109,0.0013301948330081185,0.0014685065178225503,0.0015542208064701056,0.0016113636656612377,0.0016685065249265323,0.0016993506884139702,0.0018490260431843761,0.002020454628109389,0.0021610390452349026,0.0022467533377904286,0.002385065012192707,0.0024993507340692164,0.0026113637135177013,0.0026422078869158777,0.0026685065740814896,0.0026399351437904153
161,AbsBound,20f4s,2,s6,zone2,0.000951948060107283,0.0011233766347560174,0.001154220794210468,0.0012685065116278353,0.0013542207998857958,0.0014685065178225503,0.0015256493769024743,0.0016181818652560827,0.0017324675864661102,0.0018181818776856823,0.001932467599727387,0.001987337724667852,0.002015909155051611,0.0020730520158976323,0.002158766307360508,0.002244480599057816,0.0023016234603190256,0.0023301948909886703,0.0023587663216839186,0.0023301948909886703
162,AbsBound,20f4s,3,s6,zone2,0.0006285714285714517,0.0006857142857143493,0.0006571428571430401,0.0006857142857141044,0.0007211038996154201,0.0007782467573399776,0.0008068181862187782,0.0008662337729834517,0.0009542207894443619,0.0010399350770901989,0.001154220794210468,0.001211363652882333,0.0012685065116278353,0.0013256493704480025,0.0013782467661339938,0.001411363658817333,0.0014376623563331981,0.0014685065178225503,0.0014685065178225503,0.001463961053505334
163,AbsBound,20f4s,4,s6,zone2,0.0006022727280941871,0.0006879870140591417,0.0007165584427214913,0.0007691558428073239,0.000809090914974995,0.0008970779311070149,0.001011363647856491,0.0010685065063422109,0.0011256493649025499,0.0011827922235372046,0.0012399350822458709,0.0012970779410286881,0.0013542207998857958,0.001411363658817333,0.0014662337856563687,0.0015211039118087355,0.0015759740372309043,0.0015782467701564089,0.0016068181993470572,0.0016068181993470572
164,AbsBound,20f4s,5,s6,zone2,0.0009405844135686865,0.0010834415557682852,0.0010616883167896148,0.00112110390462109,0.0011496753336335114,0.0012136363834961991,0.0013564935313333819,0.0014422078203030124,0.0014775974466374414,0.001649026028957712,0.0018490260431843761,0.0019918831972051375,0.002049026059047372,0.002099350709059505,0.0022902597640546626,0.0024353896507157803,0.0025474026268464487,0.002633116914577567,0.0026616883438358575,0.0026616883438358575
165,AbsBound,20f4s,1,s7,zone3,0.0009165584434628616,0.0010616883167896148,0.0010970779356134328,0.0012376623514854912,0.0013850649609675472,0.0015301948420588123,0.0016730519921599493,0.0018159091429102085,0.0019370130712859015,0.002082142964224649,0.002310714417755168,0.0025633118216371997,0.0027918832751501845,0.0029633118666876506,0.0031016235288849853,0.0031918833239409773,0.0032444806861290578,0.0032490261885884256,0.0032490261885884256,0.003220454756247945
166,AbsBound,20f4s,2,s7,zone3,0.0006068181843006476,0.0007211038996154201,0.0007496753284723456,0.0008068181862187782,0.0008925324729223674,0.0009496753307800382,0.001011363647856491,0.0010970779356134328,0.001154220794210468,0.0011827922235372046,0.0012399350822458709,0.0013256493704480025,0.001411363658817333,0.0014685065178225503,0.001497077947353443,0.0015256493769024743,0.0015542208064701056,0.0015542208064701056,0.0015542208064701056,0.0015256493769024743
167,AbsBound,20f4s,3,s7,zone3,0.0004353896116617711,0.0005211038979307819,0.0005211038979307819,0.000578246755499654,0.0006639610419358387,0.0007496753284723456,0.0008068181862187782,0.0008639610440099554,0.0009211039018455744,0.0009782467597257763,0.0010353896176507021,0.0010925324756200486,0.00112110390462109,0.0011496753336335114,0.0011782467626573303,0.0012068181916921196,0.0012353896207378972,0.0012353896207378972,0.0012353896207378972,0.0012353896207378972
168,AbsBound,20f4s,4,s7,zone3,0.0008068181862187782,0.0009211039018455744,0.000951948060107283,0.0010353896176507021,0.00112110390462109,0.0011850649539954586,0.0012970779410286881,0.0013805194977309088,0.001411363658817333,0.0014685065178225503,0.0014685065178225503,0.0015256493769024743,0.0015827922360563543,0.0016662337913354685,0.0017496753454668773,0.0018331168983530446,0.0018639610625632084,0.001892532491864709,0.001892532491864709,0.0018639610625632084
169,AbsBound,20f4s,5,s7,zone3,0.0008993506602132279,0.001044480536572224,0.0011016233956517069,0.0012444805438046375,0.0013873376926068735,0.0015016234121166287,0.0016159091320415596,0.0017633117511727753,0.0018753247386473276,0.001987337724667852,0.0020730520158976323,0.00210162344635904,0.002068506541861381,0.0020730520158976323,0.0022090909532727658,0.0022948052424894417,0.0023256494118110795,0.0023542208418979626,0.0023542208418979626,0.0023256494118110795
170,AbsBound,20f4s,1,s8,zone3,0.0007428571428571355,0.0008285714285712029,0.0008399350728434208,0.0009542207894443619,0.0010970779356134328,0.0012399350822458709,0.0013542207998857958,0.0014685065178225503,0.0015542208064701056,0.0016113636656612377,0.0016970779545869778,0.0017827922436797123,0.0018113636734141839,0.0018113636734141839,0.0018399351031674264,0.0018399351031674264,0.0018399351031674264,0.0018399351031674264,0.0018399351031674264,0.0018399351031674264
171,AbsBound,20f4s,2,s8,zone3,0.0006308441567455074,0.0007211038996154201,0.0007542207855876727,0.0008113636437395701,0.0008685065019658966,0.0009542207894443619,0.001044480536572224,0.001127922095060711,0.0011850649539954586,0.0012399350822458709,0.0013256493704480025,0.001411363658817333,0.0014685065178225503,0.0015301948420588123,0.0016730519921599493,0.0017873377127083732,0.0018444805731382362,0.0018970779627294043,0.0019016234336720473,0.0018730520033924728
172,AbsBound,20f4s,3,s8,zone3,0.0007850649433236194,0.0009279220894910689,0.0009564935187912984,0.0010707792362151215,0.0011827922235372046,0.001273051973512964,0.001444480552309812,0.0016159091320415596,0.001758766282532269,0.0019016234336720473,0.0020422078487003052,0.0021301948768468076,0.0021873377379001578,0.002244480599057816,0.002273052029675413,0.002273052029675413,0.0023016234603190256,0.0023279221513880723,0.0023301948909886703,0.0022993507210190478
173,AbsBound,20f4s,4,s8,zone3,0.0009188311726494719,0.00103311688794701,0.0010399350770901989,0.0011587662548346756,0.0013016234032475996,0.0014707792500039027,0.0016159091320415596,0.0017610390168432037,0.0019564935583279777,0.0021301948768468076,0.0023016234603190256,0.0024444806139265612,0.002530194906402891,0.0025587663372800447,0.0025873377681833757,0.002589610510682813,0.002615909199112901,0.002618181941950359,0.002615909199112901,0.0025873377681833757
174,AbsBound,20f4s,5,s8,zone3,0.0007850649433236194,0.0009610389775135063,0.0010204545663276472,0.001163311715505878,0.001334740295622313,0.0015633117376474526,0.0017347403205686832,0.001906168904692382,0.002049026059047372,0.002163311783132066,0.0023061689389898927,0.0024444806139265612,0.0025587663372800447,0.002618181941950359,0.0026775975481266095,0.0027061689798325243,0.0027061689798325243,0.002730194923089708,0.002730194923089708,0.002730194923089708
175,AbsBound,20f4s,1,s9,zone3,0.0006879870140591417,0.0007451298713879967,0.0007782467573399776,0.0008639610440099554,0.000951948060107283,0.0010090909182644365,0.0010662337764803383,0.0010662337764803383,0.0011016233956517069,0.0012753247044745774,0.0015016234121166287,0.0016993506884139702,0.0018159091429102085,0.0019256493925386175,0.0020113636820762474,0.002068506541861381,0.002125649401719985,0.002125649401719985,0.0021542208316772675,0.002123376664189302
176,AbsBound,20f4s,2,s9,zone3,0.0005451298708024515,0.0006285714285716967,0.0006022727280941871,0.0006308441567455074,0.0006285714285716967,0.0006639610419358387,0.0007211038996154201,0.0007496753284723456,0.0008068181862187782,0.0008376623439717661,0.0008948052020100692,0.0009782467597257763,0.0010616883167896148,0.0011782467626573303,0.0013165584454910314,0.0014308441604898071,0.0015165584467778527,0.0015737013043216805,0.001602272733099274,0.0015737013043216805
177,AbsBound,20f4s,3,s9,zone3,0.0006571428571430401,0.0007428571428573804,0.0007405844143341934,0.0007737013000577877,0.0007759740286948745,0.0007474025999263105,0.0006902597424110413,0.0007188311711647427,0.0007782467573399776,0.0008353896151087649,0.0008948052020100692,0.0009496753307800382,0.001011363647856491,0.0010970779356134328,0.001209090922280981,0.0012662337807047173,0.0013233766391882763,0.0013233766391882763,0.0013519480684521996,0.0013519480684521996
178,AbsBound,20f4s,4,s9,zone3,0.0006308441567455074,0.0007211038996154201,0.0007496753284723456,0.0008730519599572823,0.0010159091070715233,0.0011850649539954586,0.0013016234032475996,0.0014159091224455887,0.0015016234121166287,0.0015873377020212606,0.0016707792585348327,0.0017301948523818788,0.0017827922436797123,0.0018113636734141839,0.0018399351031674264,0.001892532491864709,0.001923376656848401,0.001923376656848401,0.0019256493925386175,0.001923376656848401
179,AbsBound,20f4s,5,s9,zone3,0.0007737013000577877,0.0008685065019658966,0.0008948052020100692,0.0009542207894443619,0.0010490259960965211,0.0011918831454419924,0.001332467564308111,0.00144675328433109,0.0015301948420588123,0.0015873377020212606,0.0016444805620874875,0.0016159091320415596,0.0015564935392407438,0.0015256493769024743,0.0016090909324958358,0.0016925324869855648,0.0017211039162203497,0.0017542208139635508,0.0017827922436797123,0.0017691558370334175
180,DRM,20f2s,1,s1,zone1,0.011521643614677026,0.006341930638946478,0.006599724771184752,0.0069471336146314025,0.007314023448003408,0.007542599338552705,0.007738057650399067,0.007854618573904012,0.00797572527748238,0.008085467688705604,0.00828449666489227,0.008458201868273174,0.008515345995185246,0.008951377378093267,0.009401710305813632,0.009693272948165483,0.009842951803931044,0.009950421019953177,0.009851067307265498,0.00964294775901491
181,DRM,20f2s,2,s1,zone1,0.01680720114204765,0.010404454662578595,0.010325554586536877,0.010635311632858142,0.011108391530884125,0.011451269241925579,0.011660373632099276,0.01171979308788393,0.011725315117843721,0.011736680206637828,0.01212305325060791,0.012527624776306309,0.012999732660845427,0.01348093406301092,0.013988437073691393,0.014350800369877556,0.014550815419526715,0.014693683453855817,0.014629716641116798,0.014374827578126484
182,DRM,20f2s,3,s1,zone1,0.015646084200777653,0.012565656992898152,0.013297206512258119,0.014284628413685987,0.015583122250265783,0.01687351247396061,0.018121385959982125,0.019193229669666956,0.020164775856788456,0.021028848884015093,0.02196630030758532,0.022770654582025516,0.023267808876023036,0.02359934699245435,0.023998119410356337,0.02416957425299581,0.024145546482564065,0.024248479637730604,0.024035791255591254,0.02359351096189618
183,DRM,20f2s,4,s1,zone1,0.009116034842465898,0.00593543520493827,0.005764003432457758,0.005697768361406659,0.0056406244805003326,0.005512700025558438,0.005450036297242022,0.005498088963757302,0.005557505579728357,0.005581531917218672,0.005644519762087934,0.0057828338077713795,0.006191932392200615,0.0066318764940994,0.007084483639621561,0.0074273487293068175,0.007631899267278805,0.007774759962530025,0.007774759962530025,0.007631899267278805
184,DRM,20f2s,5,s1,zone1,0.017917796086768696,0.01260429900276934,0.012740347914254761,0.013275132121971693,0.014031690482041505,0.014767794573264149,0.01568444061378941,0.016370224133723032,0.01694171294438538,0.017398905658122438,0.01785609985205114,0.01815094076325958,0.018296088048141285,0.01845777525941467,0.018837360509481708,0.019136749884603357,0.019333208185961088,0.019552713472140888,0.019447507922009142,0.01910915604522662
185,DRM,20f2s,1,s2,zone1,0.006425364135404874,0.003688645541656922,0.0036074762782551555,0.003669164972990516,0.003840594561986282,0.003983452593122541,0.004126310660901152,0.004183453898272188,0.004207479987701345,0.004349363742630369,0.004692223307014006,0.004944822551132331,0.0050922263887543595,0.005149369708705967,0.00518703251720074,0.005189305303913014,0.005191578090670016,0.005191578090670016,0.0051607336384651235,0.005077291434783588
186,DRM,20f2s,2,s2,zone1,0.0070532989330027605,0.004701319216146038,0.00461333128089,0.004773397744731697,0.005056842332837627,0.005366586091324891,0.005647758278920462,0.005850033637693283,0.0060191916790620385,0.0061334789483682445,0.006247766250268936,0.0064425769238236515,0.006598098460361552,0.006692905417827819,0.0067740754511691524,0.006841608515024605,0.006865634752278723,0.0068919338195873,0.00685881626125972,0.006746801525813675
187,DRM,20f2s,3,s2,zone1,0.0054360647689330075,0.00277857483431061,0.002714613591444149,0.0028311723609424104,0.0030392897261481556,0.0032370175797946177,0.00342662872527941,0.003580850145164802,0.0037418898865451953,0.003939617936281053,0.004139618789810723,0.00431104812901463,0.004423061602676181,0.00445390593719508,0.004537347859879565,0.004539620633234896,0.004511049066960749,0.0045133218397693485,0.004480204729429932,0.004396762811140083
188,DRM,20f2s,4,s2,zone1,0.0060945081121684,0.0028853946255427087,0.002571107672626714,0.002492211297486742,0.0025448088801510974,0.002573380413263783,0.002568834932007324,0.002516237348440722,0.0024772762044677596,0.0025938350797955153,0.0027938358728166364,0.0029366936251972587,0.0030509798529493167,0.0031081229754419083,0.003136694538842014,0.0031652661036781636,0.003167538851974315,0.003196110418659603,0.003167538851974315,0.003138967286728798
189,DRM,20f2s,5,s2,zone1,0.00812540409218021,0.004973402125303389,0.004709437861279849,0.004693528451905175,0.004825023377238316,0.004998726779224081,0.005179248623399644,0.005298081393687371,0.005390615186196044,0.00544775882020314,0.005603280220111211,0.0057221131465147014,0.005750684986972148,0.0057552305825482025,0.005800686548116501,0.005833804006510925,0.005862375869801225,0.005895493337800998,0.005862375869801225,0.005776660287231786
190,DRM,20f2s,1,s3,zone1,0.011519690255638254,0.005652633992023694,0.005116587252264048,0.005050352491944631,0.005193211603610943,0.005348733116022531,0.005571787885545577,0.005774063707907664,0.005995820339648096,0.006304590985154996,0.006675051197642375,0.0070338243605600976,0.007293244980998278,0.007490976101095414,0.007662408164453534,0.007743578511803381,0.007776696255376909,0.007805268284193289,0.007743578511803381,0.007633836147808633
191,DRM,20f2s,2,s3,zone1,0.010022849906851834,0.0047123620393250765,0.004340928739531033,0.0042266416670034,0.004273069234559154,0.004501643044710917,0.004682164589075095,0.004791906065134559,0.0048558679180652035,0.005035091254859939,0.005235093832783041,0.005399706340728842,0.005463668350930946,0.005485421803760041,0.005492240176452902,0.005513993629527644,0.0055837995661488695,0.0056191897789536205,0.005612371396334142,0.005535747081061566
192,DRM,20f2s,3,s3,zone1,0.007041913198198404,0.0028704587793812876,0.0024133145082853415,0.0022990284842960692,0.0023279245267777294,0.002394158485192783,0.002510392740229727,0.002714938845046778,0.0028922120696769334,0.0030360438916530582,0.003207473122635192,0.003293187753404513,0.003350330846242541,0.0035539029564674546,0.003839618526111159,0.00403961948977148,0.004211048929740229,0.0042967636644522,0.004268192085124234,0.0041824773536850495
193,DRM,20f2s,4,s3,zone1,0.00977612632024734,0.005978294399864995,0.005778290486651296,0.005721146540935923,0.005780563280673379,0.005800692181604323,0.005914980014942175,0.006062385481174453,0.006209791040508064,0.006368560748681741,0.006603955460591068,0.006920520998184589,0.007230268421534173,0.00749196327845807,0.007720540541748219,0.007887427900146677,0.007973144475875788,0.00803483460643798,0.008001716674041509,0.007887427900146677
